file_name,table_name,row_id,column_id,item_id,new_value,item_name,purchase_price,purchase_points,location_id
shop.bin.json,aston_y_shogi,9,replacement_item_id,6559,6559,(Vixy) Rumbling Rose,35113,971,246
shop.bin.json,aston_y_shogi,10,replacement_item_id,6560,6560,Premium BOSS,301719,251,247
shop.bin.json,aston_s_shogi,0,replacement_item_id,6561,6561,Egg,33141,1010,248
shop.bin.json,aston_s_shogi,1,replacement_item_id,6562,6562,(Vixy) Blizzard Boost,50876,1420,249
shop.bin.json,aston_s_shogi,2,replacement_item_id,6563,6563,Oragamachi Natto,303984,2862,250
shop.bin.json,aston_s_shogi,3,replacement_item_id,6564,6564,Smile Shake (Takeout),4346,468,251
shop.bin.json,aston_s_shogi,4,replacement_item_id,6565,6565,Skill Book: Heat Gauge Auto Charge,271722,112,252
shop.bin.json,aston_s_shogi,5,replacement_item_id,6566,6566,Oden,66359,459,253
shop.bin.json,aston_s_shogi,6,replacement_item_id,6567,6567,(Vixy) Secret Ansem's Report 1,651560,101,254
shop.bin.json,aston_s_shogi,7,replacement_item_id,6568,6568,(Vixy) Goofy Auto Change,103680,1613,255
shop.bin.json,aston_s_shogi,8,replacement_item_id,6569,6569,(Vixy) Battlefields of War,25555,282,256
shop.bin.json,aston_s_shogi,9,replacement_item_id,6570,6570,Skill Book: Progressive Damage Up,61039,110,257
shop.bin.json,aston_s_shogi,10,replacement_item_id,6571,6571,(Vixy) Scimitar,692576,120,258
shop.bin.json,aston_s_golf,0,replacement_item_id,6572,6572,Shiny Flower Ring,58667,355,259
shop.bin.json,aston_s_golf,1,replacement_item_id,6573,6573,Ultra Godspeed Motor,1050,856,260
shop.bin.json,aston_s_golf,2,replacement_item_id,6574,6574,Super Balanced Motor,96254,436,261
shop.bin.json,aston_s_golf,3,replacement_item_id,6575,6575,(Vixy) Draw,232439,163,262
shop.bin.json,aston_s_golf,4,replacement_item_id,6576,6576,Pepsi Nama,501877,1358,263
shop.bin.json,aston_s_golf,5,replacement_item_id,6577,6577,(Vixy) Glide,3740,1063,264
shop.bin.json,aston_s_golf,6,replacement_item_id,6578,6578,Takoyaki with Large Octopus,312645,1343,265
shop.bin.json,aston_s_golf,7,replacement_item_id,6579,6579,(Vixy) Goofy Jackpot,18798,194,266
shop.bin.json,aston_s_golf,8,replacement_item_id,6580,6580,(Vixy) Aerial Dodge,864058,1332,267
shop.bin.json,aston_s_golf,9,replacement_item_id,6581,6581,(Vixy) Star Charm,201127,2478,268
shop.bin.json,aston_s_golf,10,replacement_item_id,6582,6582,(Vixy) Save The King+,18584,3850,269
shop.bin.json,aston_s_golf,11,replacement_item_id,6583,6583,Power Motor,149193,106,270
shop.bin.json,aston_s_golf,12,replacement_item_id,6584,6584,(Vixy) Lucky Emblem,3764,350,271
shop.bin.json,aston_s_toba,0,replacement_item_id,6585,6585,(Vixy) Max HP Up,183258,1766,272
shop.bin.json,aston_s_toba,1,replacement_item_id,6586,6586,Baby Tooth,38980,4307,273
shop.bin.json,aston_s_toba,2,replacement_item_id,6587,6587,Imuraya Pizza Bun,78810,259,274
shop.bin.json,aston_s_toba,3,replacement_item_id,6588,6588,Premier Darts,65153,1465,275
shop.bin.json,aston_s_toba,4,replacement_item_id,6589,6589,Cyber Sunglasses,28724,220,276
shop.bin.json,aston_s_toba,5,replacement_item_id,6590,6590,(Vixy) Ribbon,34749,716,277
shop.bin.json,aston_s_toba,6,replacement_item_id,6591,6591,(Vixy) Max HP Up,183024,395,278
shop.bin.json,aston_s_toba,7,replacement_item_id,6592,6592,Sotenbori Wannpark Shop Unlock,29959,911,279
shop.bin.json,aston_s_toba,8,replacement_item_id,6593,6593,Yakisoba Mochichi,130286,2765,280
shop.bin.json,aston_s_toba,9,replacement_item_id,6594,6594,(Vixy) Divine Bandana,351190,326,281
shop.bin.json,aston_y_toba,0,replacement_item_id,6595,6595,(Vixy) Guard,88071,437,282
shop.bin.json,aston_y_toba,1,replacement_item_id,6596,6596,Wonton Harusame,269686,476,283
shop.bin.json,aston_y_toba,2,replacement_item_id,6597,6597,Skill Book: Progressive HP Up,271297,1112,284
shop.bin.json,aston_y_toba,3,replacement_item_id,6598,6598,Super Power Gears,573137,230,285
shop.bin.json,aston_y_toba,4,replacement_item_id,6599,6599,Yakisoba Mochichi,289470,2581,286
shop.bin.json,aston_y_toba,5,replacement_item_id,6600,6600,T-Shirt,184075,475,287
shop.bin.json,aston_y_toba,6,replacement_item_id,6601,6601,(Vixy) Thundaga Trinket,56978,4323,288
shop.bin.json,aston_y_toba,7,replacement_item_id,6602,6602,Bento Lunch Set,41266,1110,289
shop.bin.json,aston_y_toba,8,replacement_item_id,6603,6603,Super Balanced Gears,117778,4780,290
shop.bin.json,aston_y_toba,9,replacement_item_id,6604,6604,Casual Leather Shoes,38236,1786,291
shop.bin.json,aston_y_toba,10,replacement_item_id,6605,6605,(Vixy) Gold Ring,287136,177,292
shop.bin.json,aston_c_toba,0,replacement_item_id,6606,6606,Extra Soft Tires,264323,2347,293
shop.bin.json,aston_c_toba,1,replacement_item_id,6607,6607,(Vixy) High Jump,35677,441,294
shop.bin.json,aston_c_toba,2,replacement_item_id,6608,6608,Skill Book: Progressive Damage Up,217573,220,295
shop.bin.json,aston_c_toba,3,replacement_item_id,6609,6609,Soft Tires Plus,57539,1153,296
shop.bin.json,aston_c_toba,4,replacement_item_id,6610,6610,Hat,153813,1303,297
shop.bin.json,aston_c_toba,5,replacement_item_id,6611,6611,Stretchtopus Mocheese,14778,431,298
shop.bin.json,aston_c_toba,6,replacement_item_id,6612,6612,Skill Book: Extreme Heat Mode Unflinching,927514,1126,299
shop.bin.json,aston_c_toba,7,replacement_item_id,6613,6613,(Vixy) Donald Auto Healing,580150,4585,300
shop.bin.json,aston_c_toba,8,replacement_item_id,6614,6614,Ultra Spiked Tires,107971,2979,301
shop.bin.json,aston_c_toba,9,replacement_item_id,6615,6615,(Vixy) Ultimate Mushroom,32280,402,302
shop.bin.json,aston_c_toba,10,replacement_item_id,6616,6616,(Vixy) Secret Ansem's Report 12,187310,1280,303
shop.bin.json,aston_c_toba,11,replacement_item_id,6617,6617,(Vixy) Lucky Emblem,8979,169,304
shop.bin.json,aston_c_toba,12,replacement_item_id,6618,6618,(Vixy) Max MP Up,21067,397,305
shop.bin.json,aston_c_toba,13,replacement_item_id,6619,6619,Thunder Darts,239941,2953,306
shop.bin.json,aston_c_toba,14,replacement_item_id,6620,6620,Seven Stars,266813,1430,307
shop.bin.json,aston_c_toba,15,replacement_item_id,6621,6621,Box Wing,273975,244,308
shop.bin.json,aston_c_casino,0,replacement_item_id,6622,6622,Yokohama Lovemagic Shop Unlock,121446,2921,309
shop.bin.json,aston_c_casino,1,replacement_item_id,6623,6623,Smile Salad (Takeout),225246,1110,310
shop.bin.json,aston_c_casino,2,replacement_item_id,6624,6624,(Vixy) Aerial Dive,56842,2985,311
shop.bin.json,aston_c_casino,3,replacement_item_id,6625,6625,Skill Book: Progressive Equipment Up,285352,264,312
shop.bin.json,aston_c_casino,4,replacement_item_id,6626,6626,Skill Book: Progressive HP Up,83183,248,313
shop.bin.json,aston_c_casino,5,replacement_item_id,6627,6627,Silver Plate,72226,1698,314
shop.bin.json,aston_c_casino,6,replacement_item_id,6628,6628,Mevius,5794,584,315
shop.bin.json,aston_c_casino,7,replacement_item_id,6629,6629,(Vixy) Upper Slash,8144,188,316
shop.bin.json,aston_c_casino,8,replacement_item_id,6630,6630,Alien Syndrome,79199,422,317
shop.bin.json,aston_c_casino,9,replacement_item_id,6631,6631,Staminan XX,4740,1649,318
shop.bin.json,aston_c_casino,10,replacement_item_id,6632,6632,Suntory Oolong Tea,200527,138,319
shop.bin.json,aston_c_casino,11,replacement_item_id,6633,6633,The Secret Ultimate Guide to Cooperative Fighting,23533,416,320
shop.bin.json,aston_c_casino,12,replacement_item_id,6634,6634,Business Shoes,13682,3188,321
shop.bin.json,aston_c_casino,13,replacement_item_id,6635,6635,Skill Book: Daidoji Evasive Strike,500538,683,322
shop.bin.json,aston_c_casino,14,replacement_item_id,6636,6636,Imuraya Steamed Bun,161986,247,323
shop.bin.json,aston_c_boutique_equip,0,replacement_item_id,6637,6637,Blue Gem Bracelet,79025,3148,324
shop.bin.json,aston_c_boutique_equip,1,replacement_item_id,6638,6638,(Vixy) Dark Anklet,72598,197,325
shop.bin.json,aston_c_boutique_equip,2,replacement_item_id,6639,6639,Teardrop Earrings,305780,464,326
shop.bin.json,aston_c_boutique_equip,3,replacement_item_id,6640,6640,Skill Book: Hornet Durability Boost,317963,341,327
shop.bin.json,aston_c_boutique_equip,4,replacement_item_id,6641,6641,Bento Lunch Set,155630,238,328
shop.bin.json,aston_c_boutique_equip,5,replacement_item_id,6642,6642,(Vixy) Executive's Ring,340221,641,329
shop.bin.json,aston_c_boutique_equip,6,replacement_item_id,6643,6643,(Vixy) Max HP Up,48911,477,330
shop.bin.json,aston_c_boutique_equip,7,replacement_item_id,6644,6644,Power Motor Plus,25053,260,331
shop.bin.json,aston_c_boutique_equip,8,replacement_item_id,6645,6645,(Vixy) Lucky Emblem,38850,477,332
shop.bin.json,aston_c_boutique_equip,9,replacement_item_id,6646,6646,Heart Earrings,48495,2945,333
shop.bin.json,aston_c_boutique_equip,10,replacement_item_id,6647,6647,Egg,17695,2594,334
shop.bin.json,aston_c_boutique_equip,11,replacement_item_id,6648,6648,(Vixy) Draw,64942,594,335
shop.bin.json,aston_c_boutique_equip,12,replacement_item_id,6649,6649,Skill Book: Progressive Drunk Attack Heat Gauge Increase,58047,173,336
shop.bin.json,aston_c_boutique_equip,13,replacement_item_id,6650,6650,(Vixy) Item Slot Up,385584,721,337
shop.bin.json,aston_c_boutique_equip,14,replacement_item_id,6651,6651,Natchan! Apple,597829,488,338
shop.bin.json,aston_c_boutique_vip,0,replacement_item_id,6652,6652,(Vixy) Quick Run,693295,282,354
shop.bin.json,aston_c_boutique_vip,1,replacement_item_id,6653,6653,Skill Book: Progressive Damage Up,773077,371,355
shop.bin.json,aston_c_boutique_vip,2,replacement_item_id,6654,6654,Ultra Balanced Motor,75899,121,356
shop.bin.json,aston_c_boutique_vip,3,replacement_item_id,6655,6655,(Vixy) Fenrir,77222,433,357
shop.bin.json,aston_c_boutique_vip,4,replacement_item_id,6656,6656,Extra Regular Gears,234122,442,358
shop.bin.json,aston_c_boutique_vip,5,replacement_item_id,6657,6657,Monk Strap Loafers,48070,1422,359
shop.bin.json,aston_c_boutique_vip,6,replacement_item_id,6658,6658,Nine Gates Tile,153345,442,360
shop.bin.json,aston_c_boutique_vip,7,replacement_item_id,6659,6659,Staminan Spark,314056,3379,361
shop.bin.json,aston_c_boutique_vip,8,replacement_item_id,6660,6660,Speed Motor,206759,323,362
shop.bin.json,aston_c_boutique_vip,9,replacement_item_id,6661,6661,Clown Makeup,270985,4815,363
shop.bin.json,aston_c_boutique_vip,10,replacement_item_id,6662,6662,The Advanced Guide to Cooperative Fighting,328679,700,364
shop.bin.json,aston_s_mizorogi_2,0,replacement_item_id,6663,6663,Skill Book: Progressive Equipment Up,186457,177,365
shop.bin.json,aston_s_mizorogi_2,1,replacement_item_id,6664,6664,(Vixy) Torn Page,318468,134,366
shop.bin.json,aston_s_mizorogi_2,2,replacement_item_id,6665,6665,Sotenbori Ebisuya Pawn Shop Unlock,322943,397,367
shop.bin.json,aston_s_mizorogi_2,3,replacement_item_id,6666,6666,High Speed Battery,16883,1643,368
shop.bin.json,aston_s_mizorogi_2,4,replacement_item_id,6667,6667,Extra Rubber Frame,162569,1059,369
reward_table.bin.json,pokecir,4,replacement_item_id,6668,6668,(Vixy) Goofy Protera,517303,913,669
reward_table.bin.json,pokecir,8,replacement_item_id,6669,6669,Skill Book: Progressive Drunk Heat Gauge Increase,77972,374,670
reward_table.bin.json,pokecir,13,replacement_item_id,6670,6670,Yakisoba Mochichi,50090,4255,671
reward_table.bin.json,pokecir,15,replacement_item_id,6671,6671,(Vixy) Secret Ansem's Report 10,563724,194,672
reward_table.bin.json,pokecir,40,replacement_item_id,6672,6672,ZONe,386752,2340,673
reward_table.bin.json,pokecir,58,replacement_item_id,6673,6673,(Vixy) Centurion+,37780,142,674
reward_table.bin.json,pokecir,64,replacement_item_id,6674,6674,Skill Book: HA: Ultimate Essence,138087,421,675
reward_table.bin.json,pokecir,89,replacement_item_id,6675,6675,Lucky Hanafuda Card,38962,347,676
reward_table.bin.json,pokecir,111,replacement_item_id,6676,6676,(Vixy) Max HP Up,300277,432,678
reward_table.bin.json,pokecir,120,replacement_item_id,6677,6677,Skill Book: Progressive Extra Bomb,29074,831,679
reward_table.bin.json,pokecir,124,replacement_item_id,6678,6678,(Vixy) Finishing Leap,259620,1291,680
reward_table.bin.json,pokecir,125,replacement_item_id,6679,6679,Metal Frame,76743,2707,681
reward_table.bin.json,pokecir,130,replacement_item_id,6680,6680,Extra Slim Tires,126122,256,682
reward_table.bin.json,darts,1,replacement_item_id,6681,6681,Golem Tiger,767373,4613,843
reward_table.bin.json,darts,2,replacement_item_id,6682,6682,Toughness Light,62243,1741,844
reward_table.bin.json,darts,3,replacement_item_id,6683,6683,Imuraya Castella,186420,212,845
reward_table.bin.json,darts,4,replacement_item_id,6684,6684,(Vixy) Max HP Up,939720,714,846
reward_table.bin.json,darts,5,replacement_item_id,6685,6685,Sotenbori Shigano Shop Unlock,79055,1814,847
reward_table.bin.json,darts,6,replacement_item_id,6686,6686,(Vixy) Max HP Up,54187,487,848
reward_table.bin.json,darts,7,replacement_item_id,6687,6687,Devil Killer,14167,1411,849
reward_table.bin.json,darts,8,replacement_item_id,6688,6688,(Vixy) Cosmic Chain,80334,440,850
shop.bin.json,aston_s_poppo_ashi,0,replacement_item_id,6689,6689,(Vixy) Secret Ansem's Report 6,107517,373,861
shop.bin.json,aston_s_poppo_ashi,1,replacement_item_id,6690,6690,Skill Book: Progressive Extra Bomb,645634,146,862
shop.bin.json,aston_s_poppo_ashi,2,replacement_item_id,6691,6691,Nutriment of the Conquering Emperor,51751,2931,863
shop.bin.json,aston_s_poppo_ashi,3,replacement_item_id,6692,6692,(Vixy) Identity Disk,35198,1740,864
shop.bin.json,aston_s_poppo_ashi,4,replacement_item_id,6693,6693,Imuraya Steamed Bun,37924,1559,865
shop.bin.json,aston_s_poppo_ashi,5,replacement_item_id,6694,6694,Skill Book: Flexing Resolute Counter,48558,1947,866
shop.bin.json,aston_s_poppo_ashi,6,replacement_item_id,6695,6695,Suntory Sparkling Lemon Mineral Water,33098,616,867
shop.bin.json,aston_s_poppo_ashi,7,replacement_item_id,6696,6696,Ultra Slim Tires,829989,426,868
shop.bin.json,aston_s_poppo_ashi,8,replacement_item_id,6697,6697,Pepsi Nama,190095,145,869
shop.bin.json,aston_s_poppo_ashi,9,replacement_item_id,6698,6698,Straw Sandals,31052,322,870
shop.bin.json,aston_s_poppo_ashi,10,replacement_item_id,6699,6699,Genbu Bracelet,731839,386,871
shop.bin.json,aston_s_poppo_ashi,11,replacement_item_id,6700,6700,(Vixy) Lucky Emblem,597656,915,872
shop.bin.json,aston_s_poppo_ashi,12,replacement_item_id,6701,6701,(Vixy) Oathkeeper,326313,106,873
shop.bin.json,aston_s_poppo_ashi,13,replacement_item_id,6702,6702,(Vixy) Donald Fire Boost,186452,1806,874
shop.bin.json,aston_s_poppo_ashi,14,replacement_item_id,6703,6703,Skill Book: Progressive HP Up,58560,191,875
shop.bin.json,aston_s_poppo_ashi,15,replacement_item_id,6704,6704,Sneakers,262674,403,876
shop.bin.json,aston_s_poppo_ashi,16,replacement_item_id,6705,6705,Skill Book: HA: Essence of the Dragon God,9978,1484,877
shop.bin.json,aston_s_poppo_ashi,17,replacement_item_id,6706,6706,Yokohama Sichiya Pawn Shop Unlock,268246,349,878
shop.bin.json,aston_s_poppo_ashi,18,replacement_item_id,6707,6707,(Vixy) Frozen Pride+,40638,1513,879
shop.bin.json,aston_s_poppo_ashi,19,replacement_item_id,6708,6708,Skill Book: Quickstep Strike,54257,300,880
shop.bin.json,aston_s_poppo_ashi,20,replacement_item_id,6709,6709,Tougheness ZZ,803658,267,881
shop.bin.json,aston_s_poppo_ashi,21,replacement_item_id,6710,6710,Skill Book: Progressive Extra Bomb,58602,1450,882
shop.bin.json,aston_s_poppo_ashi,22,replacement_item_id,6711,6711,Iron Breastplate,73882,234,883
shop.bin.json,aston_s_poppo_ashi,23,replacement_item_id,6712,6712,Gel Nails,155748,222,884
shop.bin.json,aston_s_poppo_ashi,24,replacement_item_id,6713,6713,Hokkaido Azuki Bar,78479,345,885
shop.bin.json,aston_s_poppo_ashi,25,replacement_item_id,6714,6714,(Vixy) Bond of Flame,337155,1364,886
shop.bin.json,aston_s_poppo_sh,0,replacement_item_id,6715,6715,Imuraya Gold Steamed Bun,995939,120,887
shop.bin.json,aston_s_poppo_sh,1,replacement_item_id,6716,6716,Twinkle Heart Ring,68330,1009,888
shop.bin.json,aston_s_poppo_sh,2,replacement_item_id,6717,6717,Payback Ring,178211,4411,889
shop.bin.json,aston_s_poppo_sh,3,replacement_item_id,6718,6718,(Vixy) Goofy MP Rage,109336,1142,890
shop.bin.json,aston_s_poppo_sh,4,replacement_item_id,6719,6719,Three-Piece Suit,54616,318,891
shop.bin.json,aston_s_poppo_sh,5,replacement_item_id,6720,6720,Pencils,374198,246,892
shop.bin.json,aston_s_poppo_sh,6,replacement_item_id,6721,6721,Luxury Yakiniku Bento,64357,516,893
shop.bin.json,aston_s_poppo_sh,7,replacement_item_id,6722,6722,(Vixy) Drive Gauge Up,410877,934,894
shop.bin.json,aston_s_poppo_sh,8,replacement_item_id,6723,6723,Legend Darts,16234,177,895
shop.bin.json,aston_s_poppo_sh,9,replacement_item_id,6724,6724,Super Regular Gears,20677,337,896
shop.bin.json,aston_s_poppo_sh,10,replacement_item_id,6725,6725,(Vixy) Ogre Shield,47837,174,897
shop.bin.json,aston_s_poppo_sh,11,replacement_item_id,6726,6726,(Vixy) Elven Bandana,38500,132,898
shop.bin.json,aston_s_poppo_sh,12,replacement_item_id,6727,6727,High Torque Motor Mark II,39627,259,899
shop.bin.json,aston_s_poppo_sh,13,replacement_item_id,6728,6728,(Vixy) Goofy Protect,47258,1672,900
shop.bin.json,aston_s_poppo_sh,14,replacement_item_id,6729,6729,(Vixy) Thunder Element,223776,1184,901
shop.bin.json,aston_s_poppo_sh,15,replacement_item_id,6730,6730,The Basics of Shogi,186110,3220,902
shop.bin.json,aston_s_poppo_sh,16,replacement_item_id,6731,6731,Toughness ZZ,20019,626,903
shop.bin.json,aston_s_poppo_sh,17,replacement_item_id,6732,6732,(Vixy) Donald Draw,38121,324,904
shop.bin.json,aston_s_poppo_sh,18,replacement_item_id,6733,6733,(Vixy) Moon Amulet,29161,148,905
shop.bin.json,aston_s_poppo_sh,19,replacement_item_id,6734,6734,(Vixy) Proud Fang,336070,1168,906
shop.bin.json,aston_s_poppo_sh,20,replacement_item_id,6735,6735,(Vixy) Proof of Peace,437281,408,907
shop.bin.json,aston_s_poppo_sh,21,replacement_item_id,6736,6736,Soccer Ball,259943,2851,908
shop.bin.json,aston_s_poppo_sh,22,replacement_item_id,6737,6737,Skill Book: Progressive HP Up,36954,559,909
shop.bin.json,aston_s_poppo_sh,23,replacement_item_id,6738,6738,(Vixy) Lucky Emblem,128430,348,910
shop.bin.json,aston_s_poppo_sh,24,replacement_item_id,6739,6739,Sotenbori Shogi Point Shop Unlock,394262,443,911
shop.bin.json,aston_s_poppo_so,0,replacement_item_id,6740,6740,(Vixy) Air Combo Plus,17083,388,912
shop.bin.json,aston_s_poppo_so,1,replacement_item_id,6741,6741,Seiryu Bracelet,239957,942,913
shop.bin.json,aston_s_poppo_so,2,replacement_item_id,6742,6742,Midnight Ring,155872,255,914
shop.bin.json,aston_s_poppo_so,3,replacement_item_id,6743,6743,(Vixy) Second Chance,14178,123,915
shop.bin.json,aston_s_poppo_so,4,replacement_item_id,6744,6744,(Vixy) Secret Ansem's Report 11,287049,263,916
shop.bin.json,aston_s_poppo_so,5,replacement_item_id,6745,6745,Skill Book: Progressive Damage Up,77102,1012,917
shop.bin.json,aston_s_poppo_so,6,replacement_item_id,6746,6746,DRAG-ON Ultra,79225,721,918
shop.bin.json,aston_s_poppo_so,7,replacement_item_id,6747,6747,Suntory Green Tea Iyemon,38641,997,919
shop.bin.json,aston_s_poppo_so,8,replacement_item_id,6748,6748,Speed Motor Plus,9486,369,920
shop.bin.json,aston_s_poppo_so,9,replacement_item_id,6749,6749,Smile Fries (Takeout),336164,2328,921
shop.bin.json,aston_s_poppo_so,10,replacement_item_id,6750,6750,Nutriment of the Conquering Emperor,574012,422,922
shop.bin.json,aston_s_poppo_so,11,replacement_item_id,6751,6751,(Vixy) Lucky Emblem,20648,175,923
shop.bin.json,aston_s_poppo_so,12,replacement_item_id,6752,6752,Snakeskin Shoes,3010,308,924
shop.bin.json,aston_s_poppo_so,13,replacement_item_id,6753,6753,(Vixy) Once More,250035,386,925
shop.bin.json,aston_s_poppo_so,14,replacement_item_id,6754,6754,Bento Lunch Set,41586,271,926
shop.bin.json,aston_s_poppo_so,15,replacement_item_id,6755,6755,(Vixy) Negative Combo,301137,2978,927
shop.bin.json,aston_s_poppo_so,16,replacement_item_id,6756,6756,Skill Book: Progressive Damage Up,30673,1788,928
shop.bin.json,aston_s_poppo_so,17,replacement_item_id,6757,6757,Skill Book: Extreme Heat Mode Undying,165894,1503,929
shop.bin.json,aston_s_poppo_so,18,replacement_item_id,6758,6758,Skill Book: HA: Daidoji Defense Break,27204,2108,930
shop.bin.json,aston_s_poppo_so,19,replacement_item_id,6759,6759,(Vixy) Soldier Earring,41902,463,931
shop.bin.json,aston_s_poppo_so,20,replacement_item_id,6760,6760,(Vixy) Form Boost,30299,3905,932
shop.bin.json,aston_s_poppo_so,21,replacement_item_id,6761,6761,(Vixy) Power Band,63465,3888,933
shop.bin.json,aston_s_poppo_so,22,replacement_item_id,6762,6762,Skill Book: Progressive HP Up,89576,1011,934
shop.bin.json,aston_s_poppo_so,23,replacement_item_id,6763,6763,Ultra Rubber Frame,10360,4418,935
shop.bin.json,aston_s_poppo_so,24,replacement_item_id,6764,6764,Kitty Makeup,24955,1241,936
shop.bin.json,aston_y_poppo02,0,replacement_item_id,6765,6765,The Secret Ultimate Guide to Cooperative Fighting,360289,2786,937
shop.bin.json,aston_y_poppo02,1,replacement_item_id,6766,6766,Skill Book: Rakushasa Strikes,4397,1596,938
shop.bin.json,aston_y_poppo02,2,replacement_item_id,6767,6767,(Vixy) Thunder Element,39818,348,939
shop.bin.json,aston_y_poppo02,3,replacement_item_id,6768,6768,Imuraya Curry Bun,237663,1555,940
shop.bin.json,aston_y_poppo02,4,replacement_item_id,6769,6769,Low Profile Tires,329302,4777,941
shop.bin.json,aston_y_poppo02,5,replacement_item_id,6770,6770,(Vixy) Donald Flare Force,79241,1393,942
shop.bin.json,aston_y_poppo02,6,replacement_item_id,6771,6771,(Vixy) Blizzard Armlet,952078,149,943
shop.bin.json,aston_y_poppo02,7,replacement_item_id,6772,6772,(Vixy) Drive Converter,50722,646,944
shop.bin.json,aston_y_poppo02,8,replacement_item_id,6773,6773,Teardrop Earrings,11381,1501,945
shop.bin.json,aston_y_poppo02,9,replacement_item_id,6774,6774,(Vixy) Secret Ansem's Report 3,253610,300,946
shop.bin.json,aston_y_poppo02,10,replacement_item_id,6775,6775,Skill Book: HA: Daidoji Bear Trap,69740,417,947
shop.bin.json,aston_y_poppo02,11,replacement_item_id,6776,6776,(Vixy) Full Bloom+,182773,2706,948
shop.bin.json,aston_y_poppo02,12,replacement_item_id,6777,6777,Side Stabilizer,18085,3148,949
shop.bin.json,aston_y_poppo02,13,replacement_item_id,6778,6778,Yakuza Dress Up Badge (Hex),443690,762,950
shop.bin.json,aston_y_poppo02,14,replacement_item_id,6779,6779,Spiked Tires,237928,1105,951
shop.bin.json,aston_y_poppo02,15,replacement_item_id,6780,6780,Stamina XX,47224,437,952
shop.bin.json,aston_y_poppo02,16,replacement_item_id,6781,6781,Royal Joker Card,21711,1266,953
shop.bin.json,aston_y_poppo02,17,replacement_item_id,6782,6782,Golden Ball,79443,1622,954
shop.bin.json,aston_y_poppo02,18,replacement_item_id,6783,6783,Nutrement of the Conquering Emperor,52414,1374,955
shop.bin.json,aston_y_poppo02,19,replacement_item_id,6784,6784,Golden Ball,204491,1268,956
shop.bin.json,aston_y_poppo02,20,replacement_item_id,6785,6785,(Vixy) Skillful Ring,38053,2178,957
shop.bin.json,aston_s_kukuru,0,replacement_item_id,6786,6786,Suzaku Bracelet,154397,2832,958
shop.bin.json,aston_s_kukuru,1,replacement_item_id,6787,6787,(Vixy) Guardian Soul,883992,127,959
shop.bin.json,aston_s_kukuru,2,replacement_item_id,6788,6788,Sotenbori Hiratai Shop Unlock,306068,316,960
shop.bin.json,aston_s_kukuru,3,replacement_item_id,6789,6789,(Vixy) Drive Gauge Up,455444,1293,961
shop.bin.json,aston_s_kukuru,4,replacement_item_id,6790,6790,Aviator Sunglasses,72428,1781,962
shop.bin.json,aston_s_tsuruha,0,replacement_item_id,6791,6791,(Vixy) Berserk Charge,23180,2926,963
shop.bin.json,aston_s_tsuruha,1,replacement_item_id,6792,6792,Skill Book: Insulting Taunt,233433,176,964
shop.bin.json,aston_s_tsuruha,2,replacement_item_id,6793,6793,(Vixy) Buster Band,143207,1103,965
shop.bin.json,aston_s_tsuruha,3,replacement_item_id,6794,6794,Shirtless Blazer,39474,141,966
shop.bin.json,aston_s_tsuruha,4,replacement_item_id,6795,6795,Ceremonial Oath Sake Cup (Bamboo),68553,1019,967
shop.bin.json,aston_s_tsuruha,5,replacement_item_id,6796,6796,(Vixy) Draw Ring,63624,1428,968
shop.bin.json,aston_s_tsuruha,6,replacement_item_id,6797,6797,Hariti's Amulet,4166,313,969
shop.bin.json,aston_s_tsuruha,7,replacement_item_id,6798,6798,Balanced Gears Plus,60614,4546,970
shop.bin.json,aston_s_tsuruha,8,replacement_item_id,6799,6799,Yokohama Smilewagon Shop Unlock,17675,949,971
shop.bin.json,aston_s_tsuruha,9,replacement_item_id,6800,6800,(Vixy) Lucky Emblem,25582,342,972
shop.bin.json,aston_s_tsuruha,10,replacement_item_id,6801,6801,Stretchtopus Mocheese,13706,198,973
shop.bin.json,aston_s_tsuruha,11,replacement_item_id,6802,6802,Skill Book: Tangled Ultimate Counter,258692,442,974
shop.bin.json,aston_s_tsuruha,12,replacement_item_id,6803,6803,(Vixy) Fire Element,70347,1319,975
shop.bin.json,aston_s_tsuruha,13,replacement_item_id,6804,6804,Rimless Sunglasses,42080,1033,976
shop.bin.json,aston_s_hiratai,0,replacement_item_id,6805,6805,Takoyaki with Large Octopus,7923,443,977
shop.bin.json,aston_s_hiratai,1,replacement_item_id,6806,6806,(Vixy) Armor Slot Up,474485,2792,978
shop.bin.json,aston_s_hiratai,2,replacement_item_id,6807,6807,(Vixy) Form Boost,194503,292,979
shop.bin.json,aston_s_shigano,0,replacement_item_id,6808,6808,Low Profile Tires Plus,18366,893,980
shop.bin.json,aston_s_shigano,1,replacement_item_id,6809,6809,Regular Gears Plus,25702,325,981
shop.bin.json,aston_y_smilewagon,0,replacement_item_id,6810,6810,Suntory Mineral Water,553447,436,982
shop.bin.json,aston_y_smilewagon,1,replacement_item_id,6811,6811,(Vixy) Aerial Recovery,8720,2161,983
shop.bin.json,aston_y_smilewagon,2,replacement_item_id,6812,6812,Imuraya Bean Paste Bun,242245,1758,984
shop.bin.json,aston_y_smilewagon,3,replacement_item_id,6813,6813,Fedora,191544,1388,985
shop.bin.json,aston_y_smilewagon,4,replacement_item_id,6814,6814,(Vixy) Petite Ribbon,63047,899,986
shop.bin.json,aston_y_ichibann,0,replacement_item_id,6815,6815,mini-more Perfume,5284,188,987
